,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
upper,6.491968416080609e-05,0.0002021245963880147,2.0585824300883837e-06,0.0001703193381690129,8.727487822973064e-05
ups,0.00011543228088446928,0.00018020402653438095,0.0001599764757092602,1.953714242189294e-05,8.524547675848023e-05
usa,2.0516422327930895e-06,0.0003505456596321476,2.0985792773562568e-06,0.00039037639257533677,7.044655588924396e-05
usage,8.65424021247109e-05,1.288782951673599e-06,0.00039693052531111447,9.088086191336197e-05,0.00018581833657883295
usb,2.0454765436467705e-06,1.2658503711974077e-06,0.002348614400714351,1.7016879774654049e-06,2.39811884830446e-06
useful,0.00011563954506305706,0.00038463144893870834,0.0012633188820205228,0.00014677440978410933,0.0009474301132351454
useless,2.1375899916610402e-05,9.210985856641827e-05,0.0003237590966655854,0.0001948035132107825,0.0002205038144749048
user,0.00031295811142028907,1.3013739711465622e-06,0.00046764959518822016,0.00030375099309531316,2.4532774416568254e-06
uses,0.0002221764416921333,0.0002553662485016662,0.0010754159258426338,0.000692877649055784,0.0016057032819236
using,0.00820329841937031,0.002591948930004142,0.004987272954546721,0.004592262050451212,0.0072615599941384555
usual,0.00012956123546913187,4.61848438920586e-05,0.0001246409805507061,0.00016190047613328002,0.00017481662218263443
usually,0.000599406900551241,0.00024111686625490127,0.0005006270934289638,0.0009517124418052926,0.0009622462108115289
uv,0.0005409518641554058,0.00014711475400885958,2.039580686524264e-06,4.4962867002417465e-05,6.324775827848312e-05
vacuum,2.080671426255944e-06,1.2722043294379349e-06,0.0006294459359277359,0.00021713659315166092,0.00033482500525352295
value,0.0004531551072285412,0.000437708436639137,0.00044308670688228223,0.000738024132082863,0.0008678236218917097
valve,2.0490904197435434e-06,1.315939446917416e-06,0.004825798364155205,0.0008985241957968003,2.418367501577495e-06
valves,2.056179840653364e-06,1.2852403160869273e-06,0.00047427188256450803,0.0001918619835553205,2.4189204394700554e-06
van,0.00013652644145393405,0.00010290366985209227,0.00026030380720235463,0.00031694213840938775,2.6159263111378547e-06
variety,0.00010219215527265155,1.288283425061707e-06,0.000268857936905372,0.00022877162690274086,0.0003267510612679664
various,0.0002906898754019142,1.2979214921682505e-06,0.0005914743548298775,0.0004077242235737635,0.000358243261173744
vehicle,0.002908143983603617,0.0019897231416101213,0.0029905860819600914,0.003042072457416151,0.0015470565602290025
vehicles,0.0015063325668072053,0.0004273683748841983,0.0016593362040269678,0.0026720042488080752,0.0005805740326944469
velcro,0.0002398654454670244,0.0008520293595542218,2.055769832989949e-06,1.6994262897202551e-06,2.4368763912235925e-06
vent,2.0485466790537967e-06,0.0009294012971796422,2.0633610660002075e-06,1.7262902253432282e-06,2.438813613957042e-06
vents,2.049174853018601e-06,1.3253778721057415e-06,3.13413444739713e-05,1.7273408964335029e-06,0.0008545932028588159
version,0.00038342707403548465,0.00034769034540369756,0.0005872574647080142,0.0009173062283065697,6.076250748367429e-05
vibration,2.053666616120147e-06,0.0003293518617696635,2.0656618529327943e-06,3.0242191981271913e-05,5.822131097660764e-05
video,0.0003377805610499605,5.4120900310836174e-05,2.085362564098818e-06,0.0007857007626572213,2.462241743631643e-06
videos,0.0003015897138158762,1.8060943235327165e-05,2.0487232972940785e-06,0.0003484844713352997,2.4217364431705757e-06
view,2.1083786658772182e-06,0.00041144490563229546,9.242121849944825e-05,0.00022488480002918608,3.501398657979438e-05
vinyl,0.0008462523281025005,1.288670351800241e-06,2.0367621221337657e-06,1.694029555542901e-06,0.0010863421924225825
visibility,2.1279544316311837e-06,0.0002959893893896458,2.0526250134873294e-06,0.00020708521809750842,2.4738516198127036e-06
visible,0.00038962946584339094,0.00035067217460656055,2.1224415700757646e-06,0.00016866979882227496,3.823292866320241e-05
vision,2.053982485101465e-06,0.00023665263608491237,2.0354980836842842e-06,0.0004471583873601189,2.4053728236672325e-06
volt,2.0544333186126807e-06,1.2745449116440392e-06,0.0017898831390543825,1.6921255694485471e-06,2.403923190820189e-06
voltage,2.046609889954633e-06,1.2673294942851568e-06,0.002531471947204964,1.694167244522092e-06,2.398302690343019e-06
volts,2.045755898184723e-06,1.2677923044911245e-06,0.0006013678514036922,1.6928830661514892e-06,2.3977644293640545e-06
vs,0.00010691422130952798,0.00013442257875338239,0.0001755782620757789,0.0002888213211242123,0.00011735314694147544
vw,0.00010456478967656604,6.779840536572195e-05,2.0532821189701797e-06,0.0007136744327383385,2.8454513082514666e-05
wait,0.0009379370834686023,0.00011774574448758016,0.0003078546425975341,0.0004562187584900591,0.00038749768194749776
waiting,2.0967903125681224e-06,9.346030879077884e-05,0.00018781836849683927,0.00014153407848550145,0.00024876422436093495
wall,2.0865341722736413e-06,0.00039798746665141416,0.000831378895380363,1.6980817317028688e-06,0.00021244773578114537
walmart,8.222863217461325e-05,0.00022618212173965483,2.0931192529009634e-06,0.0007718209175255291,0.00015090094918468732
want,0.0034190442986944433,0.0026707541597873596,0.002674168644100473,0.0014613687819496886,0.002510724086141811
wanted,0.0008445554246063817,0.0016277680807026032,0.0007754453901437417,0.0009801233494649,0.0005308372721942163
wants,0.0001966541197215483,0.0001833767713842035,9.530777616919647e-05,0.00016980477819397287,3.894144805640436e-05
warm,0.0001539025384465022,0.0005057524628607574,0.0005937650195638669,8.885713282231926e-05,0.0010174453137836575
warning,2.1025500663470763e-06,0.00020474967489998963,0.00021267227559004773,0.00015465957870804942,8.545218043870458e-05
warranty,2.0549661568463658e-06,0.00018348717565919268,0.0008080752403321949,0.0003379088005872655,2.4326048448160417e-06
wash,0.006639073639847852,1.2658088863265986e-06,2.0345481927974926e-06,1.6975440540993184e-06,0.008044036475088034
washed,0.0014854665286164245,1.2679247899998512e-06,2.03545371248672e-06,1.7005454937413332e-06,0.0007805864394949577
washer,2.069396021685128e-06,1.3112016236562389e-06,2.045520234424376e-06,0.0007933785833126764,0.0013843111890320318
washers,2.0580249041953967e-06,0.0002045664148713512,2.051326928959781e-06,0.00021967126141922503,2.4266432132420627e-06
washes,0.001163252194162277,1.2640164899940813e-06,2.0327255226654364e-06,1.6931155116753307e-06,0.000714818762217226
washing,0.002100481810971595,1.2663181203192261e-06,2.0356540116987734e-06,1.703541067893055e-06,0.003751334730813028
wasnt,0.000647812225770109,0.000664367364823526,0.0005442917991038308,0.0009009271251476655,0.0005061611132695238
waste,0.00038469862067994813,0.0002780839288782743,0.0006950860264795393,0.00016139317498019477,0.0005011714786073774
watch,0.00022501972800134497,8.444202983989443e-05,0.0003199059902509807,0.0003124578950449442,0.0001696145446119146
water,0.002093952552431729,1.2779740635026108e-06,0.003295867629997561,0.00026739338710105086,0.020890510708720063
waterproof,2.054978188494687e-06,0.00012198738823772482,0.0002931460073334997,1.7131671731477276e-06,0.0002687216863719288
watt,2.0461143544726884e-06,1.2855464935725335e-06,0.0010889380229502752,1.6962184258795139e-06,2.40092246829589e-06
watts,2.058479197465966e-06,1.0634952339999627e-05,0.001226260781920429,1.6964274810335512e-06,2.4012677607758455e-06
wax,0.019972256101199404,1.2635208245773887e-06,2.031992242387818e-06,1.6917704375296102e-06,2.4149820248385437e-06
waxed,0.0011268103469581246,1.2635244721705057e-06,2.0318701475867213e-06,1.6913351708884921e-06,2.4290029863110343e-06
waxes,0.0019448584116642724,1.263253481444417e-06,2.0319342980725624e-06,1.6908501797241083e-06,2.4124305517006703e-06
waxing,0.002118670328893028,1.2638120191170197e-06,2.0322502009181234e-06,1.6910503467643656e-06,2.4342599932744905e-06
way,0.0030271271191237414,0.004175588853908608,0.003356874798487442,0.0024351372458524725,0.0031047482446099808
ways,5.378648417808124e-05,6.741973066406557e-05,0.00027490409959993753,4.299704639660744e-05,0.00015476815908700348
weak,2.0749530412289397e-06,0.00018197368776736532,0.00051447023438768,4.534809096731541e-05,0.00011945946540878348
wear,0.00019604766557548928,0.0006321552481446454,2.080627691901473e-06,0.0010213722073302556,0.0011462443016911953
weather,0.0003035366100828529,0.0005356680339245195,0.0007065739824600441,0.001102885721481601,0.0007959141157572845
web,4.7929396460443415e-05,7.629347871408764e-05,8.036452392966313e-05,0.0003727446176220938,2.4706599713965983e-06
website,0.00017790969399362358,1.2928080839187785e-06,0.00020268112127140535,0.0007878758755671735,2.425318163727188e-06
week,0.0010551295024981099,0.0001891196444952903,0.0007793757373493629,0.0004949870803585448,0.00019849180776541282
weekend,0.0001772098815893058,0.0001620187649337733,0.00022261371236158585,8.867453785311209e-05,0.0002709095638942907
weeks,0.0011285527994273025,0.0002760158292508628,0.0008558703529809483,0.0007982549097787636,0.0002420852536901892
weight,2.0721644057370675e-06,0.001956967532490991,2.0882948389253794e-06,0.00018449798543253816,0.00032162016526540287
weld,2.0518651161433234e-06,1.2983591709224994e-06,2.035391474904052e-06,1.7035235731374848e-06,0.0010930128385095302
went,0.0010877847669678751,0.0011966562651645743,0.000910273752498772,0.0018016100194373135,0.00018319636155170454
werent,0.0002288855870973787,0.0002645878753364797,2.0566715078583847e-06,0.00015469117919541956,2.4425545330659752e-06
wet,0.0017222050007994411,1.2780804455093783e-06,0.00010077388620113149,5.861031933783254e-05,0.0021276972259183435
weve,2.0912097868419864e-06,0.00010673282333402781,0.000169050094488877,0.00014848495714808098,0.00024784762506156825
whats,6.913773635569182e-05,0.0001073312047991158,0.00018891604339018507,0.00032407865953902994,0.00012333734648202368
wheel,2.077964560512783e-06,0.002437431860641411,2.0603582482733947e-06,1.7248987614672285e-06,0.005422111122841208
wheels,2.08675085195069e-06,0.0007463418432131296,2.0549867753854388e-06,1.702217725457269e-06,0.006438745156271621
white,0.002036281117083326,0.002707747586223082,2.0562061446885477e-06,1.7122546256384762e-06,0.0006188449380275835
whiter,2.0589792866214356e-06,0.0005505976590866781,2.0334728884125504e-06,1.694658490863035e-06,2.397919849457531e-06
wide,2.0998070684754633e-06,0.0008354885340946915,2.0637446592995644e-06,0.00013915322025008636,0.00027336630223272397
wider,2.0714602579105402e-06,0.0003331714963769491,2.0462901233798033e-06,4.871703328291785e-05,0.00012065363421576336
wife,0.00016467076856016308,0.0005375445724106964,0.0003831413346604221,0.00013611587590694893,0.0005026874006169547
wifes,0.00027212971279204123,0.0002239471330279246,0.00015462252856297988,0.0007561766236783991,2.5025272364822577e-06
wind,9.177393294974745e-05,0.0005883263877513537,2.082920731948477e-06,0.00031149855328202957,0.00028505117050150184
window,2.088943510643902e-06,0.0004376705600415477,0.00018450020469281303,0.0009764965730792362,0.0018548753872440838
windows,0.0003849589565949655,1.2808385265239838e-06,2.068603639377932e-06,0.0004558791104720329,0.0025768989373229
windshield,2.0926676750391e-06,1.2809819127933632e-06,2.040435672778329e-06,0.006340457444067127,0.0019419775196519722
winter,0.00024093619910657698,1.2937288446798625e-06,0.0019481260864533318,0.001430330265894163,0.001488459830686462
wipe,0.0027261641621190713,1.2674873876944336e-06,2.036849335292982e-06,0.0005833564856547984,0.0019771170477582197
wiped,0.0006238607569322542,1.2671733579811038e-06,2.036339805091696e-06,0.00011815091693060222,0.0002829304442133379
wiper,2.049760892870661e-06,1.2660202904829714e-06,2.032377263884296e-06,0.01155252711281465,2.4040581527450407e-06
wipers,2.062471683004634e-06,1.2656159393857273e-06,2.0327682226633165e-06,0.005401065170657829,2.419757600456055e-06
wipes,0.0008235142002700119,1.2702305120268461e-06,2.033262477268429e-06,0.00018958485072958868,9.140404779667304e-05
wiping,0.00035548000502402143,1.2661293752134527e-06,2.033049416888944e-06,0.00045937490593908555,0.0006408808492404512
wire,2.054497115852092e-06,0.0010109473741557293,0.003223164287570223,1.7172235473219238e-06,2.4427907185843165e-06
wired,2.0520281011613994e-06,8.369744347906531e-05,0.0005093772756123562,1.696990621829176e-06,2.3993341678136895e-06
wires,2.048033680349932e-06,0.0006367909994981955,0.0016715111019917136,1.7318253680531242e-06,2.4291235515091695e-06
wiring,2.046889610350895e-06,0.0008301539715171761,0.001106537220838663,1.6968951931360373e-06,2.400223437680272e-06
wish,0.00031770244244462055,0.0009171032724657045,0.0010994348596530684,0.0006104159269881302,0.0009135629156860654
wonder,7.780387260162624e-05,0.0001430173875970792,0.00012336435979334203,9.916858746317687e-05,0.00022606917737013745
wonderful,0.0002564015769740245,7.080367252437895e-05,0.00012310448315447343,0.00013391454862998533,0.0002486494808353483
wont,0.0013938823090385662,0.00172096209082659,0.0010627110187409828,0.001169554687587422,0.0014636045212095513
wood,2.0784826019678185e-06,0.0005506061540651116,2.0637780918133777e-06,1.7234498068105283e-06,0.00048171732192044017
word,0.00015973804678181264,8.453893540634629e-05,0.00011904158304924494,7.786903916030635e-05,9.655769960215585e-05
words,6.81522357492302e-05,1.319234445855438e-06,0.0002426717837213669,0.00024999056649108593,6.774397015974452e-05
work,0.005024571900281355,0.007605931953221914,0.003519176579917584,0.005892494151505517,0.006320018159435044
worked,0.002234856802542609,0.0020160080004400574,0.0022326967309152486,0.0026976107395057917,0.0017274955750815415
working,0.0006296696913811504,0.0010765771328206672,0.0017918718774899958,0.0010932775118450788,0.0005650941099642173
works,0.005826575638684431,0.005329433306433098,0.007892218063091894,0.005147935796643036,0.00807868314013001
world,0.0002103565071458055,0.0002511735858367791,0.0001195687516267085,0.00022541073081633597,2.4326151027389593e-06
worn,6.864142315516237e-05,2.2758549418729873e-05,2.0688952467508804e-06,0.00023853041095406666,0.0006502345264429733
worried,5.301227041226452e-05,0.00034985289772468555,7.480464423198899e-05,0.00015885496605028157,0.00015876430549753134
worry,0.00030880998677743744,0.00044597480937001315,0.0005041415928656696,0.0001938345829095188,0.0005226270470509776
worse,0.0001897668522666164,0.0001063531715634653,0.00011595925707526619,0.00033156310230148564,0.00016713398093750283
worst,0.00017422782756878612,0.00012347592504458033,0.00012985462782023042,0.000171009024951766,0.00012447671948132046
worth,0.0018180349755101534,0.001907370781544429,0.0009428897359818123,0.002528394386949228,0.001031872553552143
wouldnt,0.0004259428498259431,0.0007187910466694354,0.000599464906392932,0.0006757698053764891,0.0009771349131782157
wow,0.0005264666587146689,0.00019363607733585594,3.8940713574931704e-05,0.00012964207620216628,0.00016386930341392148
wrangler,2.0658614946710647e-06,0.0013209206797723673,2.0420360890682696e-06,1.7066324337983325e-06,2.4151317342207797e-06
wrap,2.1086779719720923e-06,0.0004081433529947682,8.886080294393516e-05,1.7138206409755462e-06,0.00023020125763381568
wrench,2.050660260189643e-06,0.0011708367186956214,2.048234393556705e-06,0.0012756852819990746,2.402896707428715e-06
wring,2.0541511249026037e-06,1.263270623446231e-06,2.0321290030169884e-06,1.6906468499840257e-06,0.0007574943890362512
write,5.708845528365444e-06,1.317584391529788e-06,4.9771870262191746e-05,0.0003371661639783335,0.00016098381691710104
wrong,0.0006269888412722729,0.0007595010697608891,0.00032901326146394133,0.0013967717925523913,0.0002122777432052856
